sales_record_id,week_id,week_ending_date,fiscal_year,fiscal_month,quarter,market_id,market_name,state,region,channel_id,channel_name,retailer_id,retailer_name,retailer_scope,category_id,category_name,subcategory_id,subcategory_name,manufacturer_id,manufacturer_name,brand_id,brand_name,product_id,upc,product_description,package_size,package_uom,pack_count,units_sold,base_units,incremental_units,promo_units,volume_sold,dollar_sales,base_dollar_sales,promo_dollar_sales,average_unit_price,realized_unit_price,distribution_pct,market_share_pct,is_promoted,data_source,promo_lift_pct,price_per_volume_unit,load_timestamp
FCT003527,W0033,18-04-2026,2026,4,Q2,MKT015,Los Angeles,CA,West,CH003,Club,RET003,Club Warehouse,National,CAT006,Coffee,SUB013,Coffee Pods,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00100,100,DailyGood Organic Coffee Pods Light,24,CT,1,152,152,0,0,3648,2413.89,2413.89,0,15.88,15.88,50.4,2.95,0,CIRCANA_SYNTHETIC,0,0.6617,2026-09-03T10:30:00Z
FCT003528,W0031,04-04-2026,2026,4,Q2,MKT009,Dallas,TX,South,CH001,Grocery,RET005,Fresh Market,Regional,CAT006,Coffee,SUB012,Ground Coffee,MFG005,BlueRiver Beverages,BR005,Peak,PROD00090,90,Peak Ground Coffee Family Size,10,OZ,1,223,223,0,0,2230,2151.95,2151.95,0,9.65,9.65,46.2,1.63,0,CIRCANA_SYNTHETIC,0,0.965,2026-09-03T10:30:00Z
FCT003529,W0052,29-08-2026,2026,8,Q3,MKT006,Charlotte,NC,Southeast,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT001,Salty Snacks,SUB003,Snack Mix,MFG008,Urban Pantry Co,BR008,PantryBest,PROD00036,36,PantryBest Snack Mix Classic,12,OZ,1,231,159,72,72,2772,1028.33,707.81,320.52,4.45,4.45,83.3,0.39,1,CIRCANA_SYNTHETIC,45.28,0.371,2026-09-03T10:30:00Z
FCT003530,W0042,20-06-2026,2026,6,Q2,MKT017,New York,NY,Northeast,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT006,Coffee,SUB012,Ground Coffee,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00092,92,Harvest Select Ground Coffee Classic,30,OZ,1,332,289,43,43,9960,4255.65,3704.46,551.18,12.82,12.82,67.9,5.34,1,CIRCANA_SYNTHETIC,14.88,0.4273,2026-09-03T10:30:00Z
FCT003531,W0049,08-08-2026,2026,8,Q3,MKT007,Tampa,FL,Southeast,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00014,14,Northstar Tortilla Chips Original,9,OZ,2,377,377,0,0,6786,1785.18,1785.18,0,4.74,4.74,77.3,2.23,0,CIRCANA_SYNTHETIC,0,0.2631,2026-09-03T10:30:00Z
FCT003532,W0025,21-02-2026,2026,2,Q1,MKT002,Detroit,MI,Midwest,CH001,Grocery,RET006,Family Foods,Regional,CAT003,Packaged Bread,SUB006,White Bread,MFG007,FreshFields Consumer Products,BR004,DailyGood,PROD00054,54,DailyGood White Bread Organic,32,OZ,1,784,784,0,0,25088,3680.12,3680.12,0,4.69,4.69,42.1,2.9,0,CIRCANA_SYNTHETIC,0,0.1467,2026-09-03T10:30:00Z
FCT003533,W0008,25-10-2025,2025,10,Q4,MKT012,Denver,CO,West,CH002,Mass Merchandiser,RET007,SuperValue,National,CAT002,Carbonated Beverages,SUB004,Cola,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00040,40,Northstar Cola Organic,12,OZ,2,246,170,76,76,5904,1477.26,1020.87,456.39,6.01,6.01,61.6,1.47,1,CIRCANA_SYNTHETIC,44.71,0.2502,2026-09-03T10:30:00Z
FCT003534,W0014,06-12-2025,2025,12,Q4,MKT013,Seattle,WA,West,CH001,Grocery,RET006,Family Foods,Regional,CAT006,Coffee,SUB013,Coffee Pods,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00099,99,DailyGood Organic Coffee Pods Classic,36,CT,2,270,181,89,89,19440,3351.12,2246.49,1104.63,12.41,12.41,70.3,3.04,1,CIRCANA_SYNTHETIC,49.17,0.1724,2026-09-03T10:30:00Z
FCT003535,W0039,30-05-2026,2026,5,Q2,MKT009,Dallas,TX,South,CH005,E-Commerce,RET008,Online Pantry,National,CAT006,Coffee,SUB012,Ground Coffee,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00094,94,DailyGood Organic Ground Coffee Honey,30,OZ,2,337,337,0,0,20220,4771.71,4771.71,0,14.16,14.16,65.9,2.21,0,CIRCANA_SYNTHETIC,0,0.236,2026-09-03T10:30:00Z
FCT003536,W0035,02-05-2026,2026,5,Q2,MKT003,Minneapolis,MN,Midwest,CH005,E-Commerce,RET008,Online Pantry,National,CAT001,Salty Snacks,SUB001,Potato Chips,MFG003,Summit Snacks Inc,BR002,CrispCo,PROD00004,4,CrispCo Potato Chips Sea Salt,7,OZ,6,170,131,39,39,7140,763.91,588.66,175.25,4.49,4.49,66.5,0.47,1,CIRCANA_SYNTHETIC,29.77,0.107,2026-09-03T10:30:00Z
FCT003537,W0037,16-05-2026,2026,5,Q2,MKT009,Dallas,TX,South,CH004,Convenience,RET004,QuickStop,Regional,CAT003,Packaged Bread,SUB006,White Bread,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00051,51,Harvest Select White Bread Light,20,OZ,1,246,246,0,0,4920,1266.74,1266.74,0,5.15,5.15,90.6,0.81,0,CIRCANA_SYNTHETIC,0,0.2575,2026-09-03T10:30:00Z
FCT003538,W0036,09-05-2026,2026,5,Q2,MKT003,Minneapolis,MN,Midwest,CH003,Club,RET003,Club Warehouse,National,CAT004,Cereal,SUB009,Granola,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00069,69,Harvest Select Granola Family Size,12,OZ,1,200,171,29,29,2400,1414.43,1209.34,205.09,7.07,7.07,82,1.1,1,CIRCANA_SYNTHETIC,16.96,0.5893,2026-09-03T10:30:00Z
FCT003539,W0041,13-06-2026,2026,6,Q2,MKT018,Boston,MA,Northeast,CH001,Grocery,RET005,Fresh Market,Regional,CAT004,Cereal,SUB009,Granola,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00075,75,DailyGood Organic Granola Organic,18,OZ,1,408,408,0,0,7344,2451.24,2451.24,0,6.01,6.01,64.1,2.5,0,CIRCANA_SYNTHETIC,0,0.3338,2026-09-03T10:30:00Z
FCT003540,W0006,11-10-2025,2025,10,Q4,MKT002,Detroit,MI,Midwest,CH003,Club,RET003,Club Warehouse,National,CAT004,Cereal,SUB009,Granola,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00076,76,DailyGood Organic Granola Family Size,18,OZ,1,122,122,0,0,2196,1016.35,1016.35,0,8.33,8.33,55.3,1.06,0,CIRCANA_SYNTHETIC,0,0.4628,2026-09-03T10:30:00Z
FCT003541,W0046,18-07-2026,2026,7,Q3,MKT018,Boston,MA,Northeast,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT006,Coffee,SUB012,Ground Coffee,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00091,91,Harvest Select Ground Coffee Original,30,OZ,2,818,818,0,0,49080,11083.45,11083.45,0,13.55,13.55,55,6.5,0,CIRCANA_SYNTHETIC,0,0.2258,2026-09-03T10:30:00Z
FCT003542,W0028,14-03-2026,2026,3,Q1,MKT005,Atlanta,GA,Southeast,CH003,Club,RET003,Club Warehouse,National,CAT003,Packaged Bread,SUB006,White Bread,MFG007,FreshFields Consumer Products,BR004,DailyGood,PROD00054,54,DailyGood White Bread Organic,32,OZ,1,138,104,34,34,4416,814.64,613.93,200.71,5.9,5.9,44.7,1.01,1,CIRCANA_SYNTHETIC,32.69,0.1845,2026-09-03T10:30:00Z
FCT003543,W0032,11-04-2026,2026,4,Q2,MKT016,San Diego,CA,West,CH004,Convenience,RET004,QuickStop,Regional,CAT006,Coffee,SUB012,Ground Coffee,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00093,93,DailyGood Organic Ground Coffee Light,20,OZ,6,482,482,0,0,57840,6806.36,6806.36,0,14.12,14.12,67.3,5.69,0,CIRCANA_SYNTHETIC,0,0.1177,2026-09-03T10:30:00Z
FCT003544,W0021,24-01-2026,2026,1,Q1,MKT019,Philadelphia,PA,Northeast,CH003,Club,RET003,Club Warehouse,National,CAT004,Cereal,SUB008,Ready-to-Eat Cereal,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00061,61,Harvest Select Ready-to-Eat Cereal Organic,24,OZ,2,236,236,0,0,11328,2112.04,2112.04,0,8.95,8.95,68.1,2.56,0,CIRCANA_SYNTHETIC,0,0.1864,2026-09-03T10:30:00Z
FCT003545,W0001,06-09-2025,2025,9,Q3,MKT011,Phoenix,AZ,West,CH001,Grocery,RET001,National Grocery,National,CAT005,Household Cleaning,SUB011,Surface Cleaner,MFG007,FreshFields Consumer Products,BR004,DailyGood,PROD00086,86,DailyGood Surface Cleaner Light,16,FL OZ,1,61,61,0,0,976,587.73,587.73,0,9.63,9.63,66.6,0.34,0,CIRCANA_SYNTHETIC,0,0.6022,2026-09-03T10:30:00Z
FCT003546,W0006,11-10-2025,2025,10,Q4,MKT020,Pittsburgh,PA,Northeast,CH005,E-Commerce,RET008,Online Pantry,National,CAT004,Cereal,SUB008,Ready-to-Eat Cereal,MFG002,Harvest Foods Group,BR011,Harvest Kids,PROD00065,65,Harvest Kids Ready-to-Eat Cereal Light,24,OZ,1,355,355,0,0,8520,2619.11,2619.11,0,7.38,7.38,72.5,1.4,0,CIRCANA_SYNTHETIC,0,0.3074,2026-09-03T10:30:00Z
FCT003547,W0042,20-06-2026,2026,6,Q2,MKT011,Phoenix,AZ,West,CH005,E-Commerce,RET008,Online Pantry,National,CAT002,Carbonated Beverages,SUB005,Flavored Soda,MFG005,BlueRiver Beverages,BR005,Peak,PROD00043,43,Peak Flavored Soda Classic,12,OZ,1,69,69,0,0,828,448.73,448.73,0,6.5,6.5,40.2,0.36,0,CIRCANA_SYNTHETIC,0,0.5419,2026-09-03T10:30:00Z
FCT003548,W0019,10-01-2026,2026,1,Q1,MKT014,Portland,OR,West,CH005,E-Commerce,RET008,Online Pantry,National,CAT004,Cereal,SUB008,Ready-to-Eat Cereal,MFG002,Harvest Foods Group,BR011,Harvest Kids,PROD00065,65,Harvest Kids Ready-to-Eat Cereal Light,24,OZ,1,163,163,0,0,3912,1192.61,1192.61,0,7.32,7.32,73.5,0.6,0,CIRCANA_SYNTHETIC,0,0.3049,2026-09-03T10:30:00Z
FCT003549,W0023,07-02-2026,2026,2,Q1,MKT001,Chicago,IL,Midwest,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT004,Cereal,SUB008,Ready-to-Eat Cereal,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00062,62,Harvest Select Ready-to-Eat Cereal Family Size,24,OZ,1,217,187,30,30,5208,1402.68,1208.76,193.92,6.46,6.46,10.4,0.5,1,CIRCANA_SYNTHETIC,16.04,0.2693,2026-09-03T10:30:00Z
FCT003550,W0016,20-12-2025,2025,12,Q4,MKT012,Denver,CO,West,CH001,Grocery,RET001,National Grocery,National,CAT003,Packaged Bread,SUB007,Whole Wheat Bread,MFG007,FreshFields Consumer Products,BR004,DailyGood,PROD00060,60,DailyGood Whole Wheat Bread Sea Salt,20,OZ,1,697,697,0,0,13940,2911.69,2911.69,0,4.18,4.18,63.2,1.9,0,CIRCANA_SYNTHETIC,0,0.2089,2026-09-03T10:30:00Z
FCT003551,W0018,03-01-2026,2026,1,Q1,MKT007,Tampa,FL,Southeast,CH001,Grocery,RET006,Family Foods,Regional,CAT005,Household Cleaning,SUB010,Laundry Detergent,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00081,81,Northstar Laundry Detergent Sea Salt,100,FL OZ,1,245,245,0,0,24500,5042.06,5042.06,0,20.58,20.58,83.1,6.35,0,CIRCANA_SYNTHETIC,0,0.2058,2026-09-03T10:30:00Z
FCT003552,W0029,21-03-2026,2026,3,Q1,MKT010,Houston,TX,South,CH001,Grocery,RET005,Fresh Market,Regional,CAT005,Household Cleaning,SUB011,Surface Cleaner,MFG004,Evergreen Household Products,BR007,PureHome,PROD00084,84,PureHome Surface Cleaner Original,16,FL OZ,1,81,62,19,19,1296,712.26,545.19,167.07,8.79,8.79,42.2,0.55,1,CIRCANA_SYNTHETIC,30.65,0.5496,2026-09-03T10:30:00Z
FCT003553,W0005,04-10-2025,2025,10,Q4,MKT015,Los Angeles,CA,West,CH003,Club,RET003,Club Warehouse,National,CAT001,Salty Snacks,SUB003,Snack Mix,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00029,29,Harvest Select Snack Mix Classic,5,OZ,1,177,177,0,0,885,952.12,952.12,0,5.38,5.38,68.6,1.18,0,CIRCANA_SYNTHETIC,0,1.0758,2026-09-03T10:30:00Z
FCT003554,W0024,14-02-2026,2026,2,Q1,MKT010,Houston,TX,South,CH001,Grocery,RET006,Family Foods,Regional,CAT001,Salty Snacks,SUB003,Snack Mix,MFG008,Urban Pantry Co,BR008,PantryBest,PROD00035,35,PantryBest Snack Mix Original,8,OZ,1,442,442,0,0,3536,1889.43,1889.43,0,4.27,4.27,84.4,1,0,CIRCANA_SYNTHETIC,0,0.5343,2026-09-03T10:30:00Z
FCT003555,W0043,27-06-2026,2026,6,Q2,MKT007,Tampa,FL,Southeast,CH003,Club,RET003,Club Warehouse,National,CAT005,Household Cleaning,SUB010,Laundry Detergent,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00082,82,Northstar Laundry Detergent Organic,100,FL OZ,1,867,620,247,247,86700,21841.75,15619.25,6222.51,25.19,25.19,64.9,19.53,1,CIRCANA_SYNTHETIC,39.84,0.2519,2026-09-03T10:30:00Z
FCT003556,W0020,17-01-2026,2026,1,Q1,MKT017,New York,NY,Northeast,CH003,Club,RET003,Club Warehouse,National,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00018,18,Harvest Select Tortilla Chips Sea Salt,9,OZ,2,198,198,0,0,3564,1148.53,1148.53,0,5.8,5.8,45,0.66,0,CIRCANA_SYNTHETIC,0,0.3223,2026-09-03T10:30:00Z
FCT003557,W0025,21-02-2026,2026,2,Q1,MKT013,Seattle,WA,West,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT001,Salty Snacks,SUB001,Potato Chips,MFG001,Northstar Consumer Brands,BR009,Northstar Value,PROD00007,7,Northstar Value Potato Chips Original,7,OZ,1,390,337,53,53,2730,1562.63,1350.27,212.36,4.01,4.01,81.1,0.98,1,CIRCANA_SYNTHETIC,15.73,0.5724,2026-09-03T10:30:00Z
FCT003558,W0004,27-09-2025,2025,9,Q3,MKT011,Phoenix,AZ,West,CH004,Convenience,RET004,QuickStop,Regional,CAT003,Packaged Bread,SUB007,Whole Wheat Bread,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00057,57,Harvest Select Whole Wheat Bread Classic,20,OZ,1,324,324,0,0,6480,1712.58,1712.58,0,5.29,5.29,59.5,1.6,0,CIRCANA_SYNTHETIC,0,0.2643,2026-09-03T10:30:00Z
FCT003559,W0015,13-12-2025,2025,12,Q4,MKT017,New York,NY,Northeast,CH004,Convenience,RET004,QuickStop,Regional,CAT006,Coffee,SUB012,Ground Coffee,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00094,94,DailyGood Organic Ground Coffee Honey,30,OZ,2,213,213,0,0,12780,3309.01,3309.01,0,15.54,15.54,99.9,2.58,0,CIRCANA_SYNTHETIC,0,0.2589,2026-09-03T10:30:00Z
FCT003560,W0046,18-07-2026,2026,7,Q3,MKT005,Atlanta,GA,Southeast,CH004,Convenience,RET004,QuickStop,Regional,CAT004,Cereal,SUB008,Ready-to-Eat Cereal,MFG002,Harvest Foods Group,BR011,Harvest Kids,PROD00065,65,Harvest Kids Ready-to-Eat Cereal Light,24,OZ,1,453,453,0,0,10872,3645.58,3645.58,0,8.05,8.05,91.1,2.17,0,CIRCANA_SYNTHETIC,0,0.3353,2026-09-03T10:30:00Z
FCT003561,W0050,15-08-2026,2026,8,Q3,MKT014,Portland,OR,West,CH001,Grocery,RET006,Family Foods,Regional,CAT001,Salty Snacks,SUB003,Snack Mix,MFG003,Summit Snacks Inc,BR010,CrispCo Naturals,PROD00034,34,CrispCo Naturals Snack Mix Family Size,5,OZ,1,431,431,0,0,2155,1725.19,1725.19,0,4,4,68.9,1.05,0,CIRCANA_SYNTHETIC,0,0.8006,2026-09-03T10:30:00Z
FCT003562,W0025,21-02-2026,2026,2,Q1,MKT015,Los Angeles,CA,West,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT001,Salty Snacks,SUB003,Snack Mix,MFG003,Summit Snacks Inc,BR010,CrispCo Naturals,PROD00033,33,CrispCo Naturals Snack Mix Organic,8,OZ,1,110,110,0,0,880,503.87,503.87,0,4.58,4.58,70.2,0.53,0,CIRCANA_SYNTHETIC,0,0.5726,2026-09-03T10:30:00Z
FCT003563,W0028,14-03-2026,2026,3,Q1,MKT004,Columbus,OH,Midwest,CH001,Grocery,RET001,National Grocery,National,CAT002,Carbonated Beverages,SUB005,Flavored Soda,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00048,48,Harvest Select Flavored Soda Family Size,20,OZ,1,146,146,0,0,2920,929.19,929.19,0,6.36,6.36,75.3,1.2,0,CIRCANA_SYNTHETIC,0,0.3182,2026-09-03T10:30:00Z
FCT003564,W0039,30-05-2026,2026,5,Q2,MKT017,New York,NY,Northeast,CH001,Grocery,RET006,Family Foods,Regional,CAT004,Cereal,SUB008,Ready-to-Eat Cereal,MFG007,FreshFields Consumer Products,BR004,DailyGood,PROD00064,64,DailyGood Ready-to-Eat Cereal Classic,24,OZ,2,469,469,0,0,22512,3031.68,3031.68,0,6.46,6.46,76.7,2.68,0,CIRCANA_SYNTHETIC,0,0.1347,2026-09-03T10:30:00Z
FCT003565,W0010,08-11-2025,2025,11,Q4,MKT017,New York,NY,Northeast,CH002,Mass Merchandiser,RET007,SuperValue,National,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00017,17,Harvest Select Tortilla Chips Honey,12,OZ,1,509,460,49,49,6108,2374.2,2145.64,228.56,4.66,4.66,50.9,1.06,1,CIRCANA_SYNTHETIC,10.65,0.3887,2026-09-03T10:30:00Z
FCT003566,W0038,23-05-2026,2026,5,Q2,MKT003,Minneapolis,MN,Midwest,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT004,Cereal,SUB009,Granola,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00076,76,DailyGood Organic Granola Family Size,18,OZ,1,107,107,0,0,1926,690.52,690.52,0,6.45,6.45,50.2,0.77,0,CIRCANA_SYNTHETIC,0,0.3585,2026-09-03T10:30:00Z
FCT003567,W0030,28-03-2026,2026,3,Q1,MKT011,Phoenix,AZ,West,CH004,Convenience,RET004,QuickStop,Regional,CAT005,Household Cleaning,SUB010,Laundry Detergent,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00081,81,Northstar Laundry Detergent Sea Salt,100,FL OZ,1,202,202,0,0,20200,5399.6,5399.6,0,26.73,26.73,64.7,3.86,0,CIRCANA_SYNTHETIC,0,0.2673,2026-09-03T10:30:00Z
FCT003568,W0006,11-10-2025,2025,10,Q4,MKT010,Houston,TX,South,CH001,Grocery,RET006,Family Foods,Regional,CAT001,Salty Snacks,SUB003,Snack Mix,MFG003,Summit Snacks Inc,BR002,CrispCo,PROD00027,27,CrispCo Snack Mix Family Size,8,OZ,6,154,154,0,0,7392,663.59,663.59,0,4.31,4.31,50.8,0.56,0,CIRCANA_SYNTHETIC,0,0.0898,2026-09-03T10:30:00Z
FCT003569,W0039,30-05-2026,2026,5,Q2,MKT018,Boston,MA,Northeast,CH003,Club,RET003,Club Warehouse,National,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00013,13,Northstar Tortilla Chips Family Size,12,OZ,1,477,477,0,0,5724,2938.32,2938.32,0,6.16,6.16,54.1,3.06,0,CIRCANA_SYNTHETIC,0,0.5133,2026-09-03T10:30:00Z
FCT003570,W0044,04-07-2026,2026,7,Q3,MKT005,Atlanta,GA,Southeast,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG003,Summit Snacks Inc,BR002,CrispCo,PROD00016,16,CrispCo Tortilla Chips Light,9,OZ,1,90,90,0,0,810,423.99,423.99,0,4.71,4.71,55.9,0.21,0,CIRCANA_SYNTHETIC,0,0.5234,2026-09-03T10:30:00Z
FCT003571,W0013,29-11-2025,2025,11,Q4,MKT014,Portland,OR,West,CH005,E-Commerce,RET008,Online Pantry,National,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG001,Northstar Consumer Brands,BR009,Northstar Value,PROD00020,20,Northstar Value Tortilla Chips Family Size,12,OZ,6,85,74,11,11,6120,411.12,357.91,53.2,4.84,4.84,51.6,0.5,1,CIRCANA_SYNTHETIC,14.86,0.0672,2026-09-03T10:30:00Z
FCT003572,W0047,25-07-2026,2026,7,Q3,MKT010,Houston,TX,South,CH001,Grocery,RET006,Family Foods,Regional,CAT002,Carbonated Beverages,SUB004,Cola,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00041,41,Harvest Select Cola Family Size,16,OZ,1,247,247,0,0,3952,1504.69,1504.69,0,6.09,6.09,63.6,1.96,0,CIRCANA_SYNTHETIC,0,0.3807,2026-09-03T10:30:00Z
FCT003573,W0043,27-06-2026,2026,6,Q2,MKT006,Charlotte,NC,Southeast,CH001,Grocery,RET005,Fresh Market,Regional,CAT004,Cereal,SUB008,Ready-to-Eat Cereal,MFG007,FreshFields Consumer Products,BR004,DailyGood,PROD00063,63,DailyGood Ready-to-Eat Cereal Original,18,OZ,2,115,115,0,0,4140,709.66,709.66,0,6.17,6.17,60.8,0.32,0,CIRCANA_SYNTHETIC,0,0.1714,2026-09-03T10:30:00Z
FCT003574,W0013,29-11-2025,2025,11,Q4,MKT017,New York,NY,Northeast,CH001,Grocery,RET006,Family Foods,Regional,CAT006,Coffee,SUB013,Coffee Pods,MFG005,BlueRiver Beverages,BR005,Peak,PROD00095,95,Peak Coffee Pods Sea Salt,12,CT,2,321,321,0,0,7704,3273.84,3273.84,0,10.2,10.2,55.3,3.34,0,CIRCANA_SYNTHETIC,0,0.425,2026-09-03T10:30:00Z
FCT003575,W0041,13-06-2026,2026,6,Q2,MKT003,Minneapolis,MN,Midwest,CH005,E-Commerce,RET008,Online Pantry,National,CAT001,Salty Snacks,SUB002,Tortilla Chips,MFG008,Urban Pantry Co,BR008,PantryBest,PROD00024,24,PantryBest Tortilla Chips Honey,12,OZ,1,104,104,0,0,1248,529.93,529.93,0,5.1,5.1,71.2,0.61,0,CIRCANA_SYNTHETIC,0,0.4246,2026-09-03T10:30:00Z
FCT003576,W0049,08-08-2026,2026,8,Q3,MKT019,Philadelphia,PA,Northeast,CH001,Grocery,RET001,National Grocery,National,CAT003,Packaged Bread,SUB006,White Bread,MFG006,Golden Grain Foods,BR006,Golden Grain,PROD00049,49,Golden Grain White Bread Original,32,OZ,2,408,408,0,0,26112,1910.9,1910.9,0,4.68,4.68,43.1,1.97,0,CIRCANA_SYNTHETIC,0,0.0732,2026-09-03T10:30:00Z
FCT003577,W0051,22-08-2026,2026,8,Q3,MKT004,Columbus,OH,Midwest,CH002,Mass Merchandiser,RET007,SuperValue,National,CAT004,Cereal,SUB008,Ready-to-Eat Cereal,MFG007,FreshFields Consumer Products,BR012,DailyGood Organic,PROD00067,67,DailyGood Organic Ready-to-Eat Cereal Sea Salt,24,OZ,1,88,74,14,14,2112,597.21,502.2,95.01,6.79,6.79,60.1,0.53,1,CIRCANA_SYNTHETIC,18.92,0.2828,2026-09-03T10:30:00Z
FCT003578,W0014,06-12-2025,2025,12,Q4,MKT020,Pittsburgh,PA,Northeast,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT001,Salty Snacks,SUB003,Snack Mix,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00030,30,Harvest Select Snack Mix Light,8,OZ,1,179,179,0,0,1432,814.92,814.92,0,4.55,4.55,47.6,0.75,0,CIRCANA_SYNTHETIC,0,0.5691,2026-09-03T10:30:00Z
FCT003579,W0049,08-08-2026,2026,8,Q3,MKT010,Houston,TX,South,CH002,Mass Merchandiser,RET002,Value Mart,National,CAT002,Carbonated Beverages,SUB005,Flavored Soda,MFG005,BlueRiver Beverages,BR005,Peak,PROD00044,44,Peak Flavored Soda Light,12,OZ,1,63,63,0,0,756,402.28,402.28,0,6.39,6.39,63.5,0.26,0,CIRCANA_SYNTHETIC,0,0.5321,2026-09-03T10:30:00Z
FCT003580,W0010,08-11-2025,2025,11,Q4,MKT011,Phoenix,AZ,West,CH005,E-Commerce,RET008,Online Pantry,National,CAT004,Cereal,SUB009,Granola,MFG002,Harvest Foods Group,BR011,Harvest Kids,PROD00074,74,Harvest Kids Granola Sea Salt,18,OZ,1,252,210,42,42,4536,1595.8,1329.83,265.97,6.33,6.33,48.1,1.79,1,CIRCANA_SYNTHETIC,20,0.3518,2026-09-03T10:30:00Z
FCT003581,W0042,20-06-2026,2026,6,Q2,MKT005,Atlanta,GA,Southeast,CH004,Convenience,RET004,QuickStop,Regional,CAT001,Salty Snacks,SUB003,Snack Mix,MFG002,Harvest Foods Group,BR003,Harvest Select,PROD00029,29,Harvest Select Snack Mix Classic,5,OZ,1,302,230,72,72,1510,1348.73,1027.18,321.55,4.47,4.47,62.2,1.09,1,CIRCANA_SYNTHETIC,31.3,0.8932,2026-09-03T10:30:00Z
FCT003582,W0020,17-01-2026,2026,1,Q1,MKT009,Dallas,TX,South,CH001,Grocery,RET001,National Grocery,National,CAT003,Packaged Bread,SUB006,White Bread,MFG006,Golden Grain Foods,BR006,Golden Grain,PROD00049,49,Golden Grain White Bread Original,32,OZ,2,238,238,0,0,15232,1159.02,1159.02,0,4.87,4.87,51.7,0.56,0,CIRCANA_SYNTHETIC,0,0.0761,2026-09-03T10:30:00Z
FCT003583,W0024,14-02-2026,2026,2,Q1,MKT011,Phoenix,AZ,West,CH002,Mass Merchandiser,RET007,SuperValue,National,CAT001,Salty Snacks,SUB003,Snack Mix,MFG003,Summit Snacks Inc,BR002,CrispCo,PROD00027,27,CrispCo Snack Mix Family Size,8,OZ,6,98,98,0,0,4704,461.48,461.48,0,4.71,4.71,48.9,0.45,0,CIRCANA_SYNTHETIC,0,0.0981,2026-09-03T10:30:00Z
FCT003584,W0040,06-06-2026,2026,6,Q2,MKT008,Nashville,TN,Southeast,CH001,Grocery,RET005,Fresh Market,Regional,CAT004,Cereal,SUB009,Granola,MFG007,FreshFields Consumer Products,BR004,DailyGood,PROD00072,72,DailyGood Granola Light,12,OZ,1,281,192,89,89,3372,1396.79,954.39,442.4,4.97,4.97,80.6,0.59,1,CIRCANA_SYNTHETIC,46.35,0.4142,2026-09-03T10:30:00Z
FCT003585,W0024,14-02-2026,2026,2,Q1,MKT003,Minneapolis,MN,Midwest,CH002,Mass Merchandiser,RET007,SuperValue,National,CAT002,Carbonated Beverages,SUB005,Flavored Soda,MFG001,Northstar Consumer Brands,BR001,Northstar,PROD00046,46,Northstar Flavored Soda Sea Salt,20,OZ,1,77,77,0,0,1540,552.32,552.32,0,7.17,7.17,66.7,0.33,0,CIRCANA_SYNTHETIC,0,0.3586,2026-09-03T10:30:00Z
