sales_record_id,week_id,week_ending_date,fiscal_year,fiscal_month,quarter,market_id,market_name,state,region,channel_id,channel_name,retailer_id,retailer_name,retailer_scope,category_id,category_name,subcategory_id,subcategory_name,manufacturer_id,manufacturer_name,brand_id,brand_name,product_id,upc,product_description,package_size,package_uom,pack_count,units_sold,base_units,incremental_units,promo_units,volume_sold,dollar_sales,base_dollar_sales,promo_dollar_sales,average_unit_price,realized_unit_price,distribution_pct,market_share_pct,is_promoted,data_source,promo_lift_pct,price_per_volume_unit,load_timestamp
FCT000057,W0042,04-02-2026,2026,1,Q1,MKT004,Houston,TX,South,CH003,Mass Merchandiser,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG003,Henkel,BR015-Right Guard,Right Guard,PROD304,905,Right Guard Gel Deodorant Light,6,ROLL,1,239,191,48,48,1434,4075.72,3292.84,782.88,17.24,16.31,64.8,0.42,1,CIRCANA_SYNTHETIC,25.13,2.7183,2026-09-03T10:30:00Z
FCT000058,W0014,09-04-2025,2025,4,Q2,MKT004,Houston,TX,South,CH001,Grocery,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG002,Procter & Gamble,BR010-Olay,Olay,PROD105,987,Olay Stick Deodorant Original,4,FL OZ,2,483,446,37,37,3864,11872.03,11020.66,851.37,24.71,23.01,79.9,1.74,1,CIRCANA_SYNTHETIC,8.3,2.8763,2026-09-03T10:30:00Z
FCT000059,W0017,08-13-2026,2026,3,Q1,MKT004,Houston,TX,South,CH005,Club,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG001,Unilever,BR002-Axe,Axe,PROD003,729,Axe Aerosol Deodorant Original,6,ROLL,4,348,319,29,29,8352,6879.67,6344.91,534.76,19.89,18.44,28.2,7.61,1,CIRCANA_SYNTHETIC,9.09,0.7683,2026-09-03T10:30:00Z
FCT000060,W0032,10-23-2025,2025,8,Q3,MKT001,New York,NY,Northeast,CH004,E-Commerce,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG004,Church & Dwight,BR016-Arm-Hammer,Arm,PROD301,661,Arm Gel Deodorant Light,24,PACK,2,91,91,0,0,4368,319.41,319.41,0,3.51,3.51,40.6,9.53,0,CIRCANA_SYNTHETIC,0,0.0731,2026-09-03T10:30:00Z
FCT000061,W0007,09-18-2025,2025,12,Q4,MKT005,Phoenix,AZ,West,CH004,E-Commerce,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG005,Colgate Palmolive,BR024-Lady-Speed-Stick,Lady,PROD405,508,Lady Antiperspirant Classic,12,ROLL,4,486,486,0,0,23328,10900.98,10900.98,0,22.43,22.43,51.0,12.43,0,CIRCANA_SYNTHETIC,0,0.4673,2026-09-03T10:30:00Z
FCT000062,W0005,07-30-2026,2026,2,Q1,MKT006,Philadelphia,PA,Northeast,CH003,Mass Merchandiser,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG002,Procter & Gamble,BR009-Native,Native,PROD204,437,Native Roll-On Deodorant Original,6,FL OZ,2,271,271,0,0,3252,4010.8,4010.8,0,14.8,14.8,64.0,8.47,0,CIRCANA_SYNTHETIC,0,1.2333,2026-09-03T10:30:00Z
FCT000063,W0007,12-25-2025,2025,9,Q3,MKT001,New York,NY,Northeast,CH003,Mass Merchandiser,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG003,Henkel,BR013-Monsavon,Monsavon,PROD204,385,Monsavon Roll-On Deodorant Fresh,48,CT,1,129,129,0,0,6192,1296.45,1296.45,0,10.05,10.05,61.7,1.81,0,CIRCANA_SYNTHETIC,0,0.2094,2026-09-03T10:30:00Z
FCT000064,W0043,10-30-2025,2025,5,Q2,MKT010,San Jose,CA,West,CH005,Club,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG001,Unilever,BR005-Lume,Lume,PROD305,773,Lume Gel Deodorant Classic,18,FL OZ,3,142,142,0,0,7668,1429.94,1429.94,0,10.07,10.07,33.6,2.23,0,CIRCANA_SYNTHETIC,0,0.1865,2026-09-03T10:30:00Z
FCT000065,W0030,04-09-2026,2026,3,Q1,MKT002,Los Angeles,CA,West,CH005,Club,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG004,Church & Dwight,BR019-Brut,Brut,PROD101,790,Brut Stick Deodorant Original,24,PACK,5,393,209,184,184,47160,1449.31,825.55,623.76,3.95,3.39,31.8,9.31,1,CIRCANA_SYNTHETIC,88.04,0.0283,2026-09-03T10:30:00Z
FCT000066,W0014,10-02-2025,2025,9,Q3,MKT008,San Diego,CA,West,CH005,Club,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG004,Church & Dwight,BR018-Purity,Purity,PROD304,415,Purity Gel Deodorant Original,30,OZ,3,226,226,0,0,20340,3977.6,3977.6,0,17.6,17.6,64.5,7.95,0,CIRCANA_SYNTHETIC,0,0.1956,2026-09-03T10:30:00Z
FCT000067,W0050,07-09-2026,2026,5,Q2,MKT001,New York,NY,Northeast,CH001,Grocery,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG003,Henkel,BR012-Fa,Fa,PROD305,672,Fa Gel Deodorant Light,4,ROLL,6,247,217,30,30,5928,2894.97,2584.47,310.5,11.91,10.35,59.9,3.53,1,CIRCANA_SYNTHETIC,13.82,0.4312,2026-09-03T10:30:00Z
FCT000068,W0037,02-26-2026,2025,10,Q4,MKT007,San Antonio,TX,South,CH001,Grocery,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG001,Unilever,BR003-Degree,Degree,PROD301,571,Degree Gel Deodorant Light,30,FL OZ,1,576,413,163,163,17280,6510.54,4675.16,1835.38,11.32,11.26,32.9,14.22,1,CIRCANA_SYNTHETIC,39.47,0.3753,2026-09-03T10:30:00Z
FCT000069,W0006,03-12-2026,2026,5,Q2,MKT004,Houston,TX,South,CH004,E-Commerce,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG004,Church & Dwight,BR020-Trojan,Trojan,PROD301,459,Trojan Gel Deodorant Organic,8,OZ,5,248,163,85,85,9920,4007.43,2699.28,1308.15,16.56,15.39,34.5,11.67,1,CIRCANA_SYNTHETIC,52.15,0.3848,2026-09-03T10:30:00Z
FCT000070,W0049,10-02-2025,2025,11,Q4,MKT005,Phoenix,AZ,West,CH002,Drug Store,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG005,Colgate Palmolive,BR022-Speed-Stick,Speed,PROD002,678,Speed Aerosol Deodorant Fresh,48,ROLL,5,140,140,0,0,33600,2727.2,2727.2,0,19.48,19.48,53.7,13.87,0,CIRCANA_SYNTHETIC,0,0.0812,2026-09-03T10:30:00Z
FCT000071,W0051,05-07-2026,2026,10,Q4,MKT008,San Diego,CA,West,CH001,Grocery,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG004,Church & Dwight,BR018-Purity,Purity,PROD202,178,Purity Roll-On Deodorant Original,6,FL OZ,4,230,230,0,0,5520,2849.7,2849.7,0,12.39,12.39,24.3,12.49,0,CIRCANA_SYNTHETIC,0,0.5162,2026-09-03T10:30:00Z
FCT000072,W0021,12-11-2025,2025,8,Q3,MKT009,Dallas,TX,South,CH001,Grocery,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG005,Colgate Palmolive,BR022-Speed-Stick,Speed,PROD305,140,Speed Gel Deodorant Organic,48,OZ,3,81,81,0,0,11664,1991.79,1991.79,0,24.59,24.59,26.3,9.73,0,CIRCANA_SYNTHETIC,0,0.1708,2026-09-03T10:30:00Z
FCT000073,W0019,03-19-2026,2026,7,Q3,MKT009,Dallas,TX,South,CH005,Club,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG003,Henkel,BR013-Monsavon,Monsavon,PROD305,972,Monsavon Gel Deodorant Fresh,4,FL OZ,1,550,397,153,153,2200,5171.08,3803.26,1367.82,9.58,8.94,49.0,3.85,1,CIRCANA_SYNTHETIC,38.54,2.235,2026-09-03T10:30:00Z
FCT000074,W0009,12-11-2025,2025,12,Q4,MKT010,San Jose,CA,West,CH002,Drug Store,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG003,Henkel,BR014-Dial,Dial,PROD201,801,Dial Roll-On Deodorant Fresh,30,FL OZ,2,208,208,0,0,12480,3621.28,3621.28,0,17.41,17.41,82.2,11.11,0,CIRCANA_SYNTHETIC,0,0.2902,2026-09-03T10:30:00Z
FCT000075,W0014,04-09-2026,2026,8,Q3,MKT006,Philadelphia,PA,Northeast,CH001,Grocery,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG003,Henkel,BR012-Fa,Fa,PROD305,652,Fa Gel Deodorant Fresh,8,CT,1,165,165,0,0,1320,1452.0,1452.0,0,8.8,8.8,79.1,7.66,0,CIRCANA_SYNTHETIC,0,1.1,2026-09-03T10:30:00Z
FCT000076,W0012,10-30-2025,2025,10,Q4,MKT003,Chicago,IL,Midwest,CH005,Club,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG002,Procter & Gamble,BR007-Old Spice,Old Spice,PROD205,725,Old Spice Roll-On Deodorant Light,48,OZ,4,419,419,0,0,80448,4349.22,4349.22,0,10.38,10.38,74.0,14.55,0,CIRCANA_SYNTHETIC,0,0.0541,2026-09-03T10:30:00Z
FCT000077,W0044,12-25-2025,2025,8,Q3,MKT004,Houston,TX,South,CH003,Mass Merchandiser,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG002,Procter & Gamble,BR008-Secret,Secret,PROD105,993,Secret Stick Deodorant Light,30,PACK,5,515,443,72,72,77250,5884.33,5152.09,732.24,11.63,10.17,35.0,9.11,1,CIRCANA_SYNTHETIC,16.25,0.0678,2026-09-03T10:30:00Z
FCT000078,W0006,10-02-2025,2025,3,Q1,MKT009,Dallas,TX,South,CH001,Grocery,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG001,Unilever,BR003-Degree,Degree,PROD303,127,Degree Gel Deodorant Classic,8,ROLL,1,411,280,131,131,3288,9406.6,6655.6,2751.0,23.77,21.0,53.8,5.31,1,CIRCANA_SYNTHETIC,46.79,2.625,2026-09-03T10:30:00Z
FCT000079,W0015,08-27-2026,2026,6,Q2,MKT006,Philadelphia,PA,Northeast,CH002,Drug Store,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG001,Unilever,BR003-Degree,Degree,PROD305,951,Degree Gel Deodorant Organic,24,CT,2,479,479,0,0,22992,1379.52,1379.52,0,2.88,2.88,88.8,7.14,0,CIRCANA_SYNTHETIC,0,0.06,2026-09-03T10:30:00Z
FCT000080,W0010,01-01-2026,2025,12,Q4,MKT001,New York,NY,Northeast,CH001,Grocery,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG003,Henkel,BR012-Fa,Fa,PROD305,164,Fa Gel Deodorant Original,18,CT,3,304,106,198,198,16416,1350.3,508.8,841.5,4.8,4.25,67.9,9.38,1,CIRCANA_SYNTHETIC,186.79,0.0787,2026-09-03T10:30:00Z
FCT000081,W0019,02-26-2026,2025,1,Q1,MKT001,New York,NY,Northeast,CH005,Club,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG002,Procter & Gamble,BR007-Old Spice,Old Spice,PROD405,657,Old Spice Antiperspirant Fresh,30,CT,6,319,173,146,146,57420,5359.99,3005.01,2354.98,17.37,16.13,47.0,14.31,1,CIRCANA_SYNTHETIC,84.39,0.0896,2026-09-03T10:30:00Z
FCT000082,W0023,09-18-2025,2025,2,Q1,MKT001,New York,NY,Northeast,CH004,E-Commerce,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG003,Henkel,BR011-Nivea,Nivea,PROD304,758,Nivea Gel Deodorant Organic,6,PACK,6,360,173,187,187,12960,6512.76,3356.2,3156.56,19.4,16.88,46.4,5.14,1,CIRCANA_SYNTHETIC,108.09,0.4689,2026-09-03T10:30:00Z
FCT000083,W0013,08-20-2026,2026,4,Q2,MKT003,Chicago,IL,Midwest,CH001,Grocery,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG001,Unilever,BR003-Degree,Degree,PROD302,871,Degree Gel Deodorant Organic,18,PACK,4,211,211,0,0,15192,5222.25,5222.25,0,24.75,24.75,60.7,3.87,0,CIRCANA_SYNTHETIC,0,0.3438,2026-09-03T10:30:00Z
FCT000084,W0026,10-09-2025,2025,8,Q3,MKT006,Philadelphia,PA,Northeast,CH003,Mass Merchandiser,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG003,Henkel,BR014-Dial,Dial,PROD201,180,Dial Roll-On Deodorant Classic,48,ROLL,3,270,223,47,47,38880,6201.24,5186.98,1014.26,23.26,21.58,80.1,10.93,1,CIRCANA_SYNTHETIC,21.08,0.1499,2026-09-03T10:30:00Z
FCT000085,W0020,02-19-2026,2025,10,Q4,MKT006,Philadelphia,PA,Northeast,CH001,Grocery,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG003,Henkel,BR013-Monsavon,Monsavon,PROD403,381,Monsavon Antiperspirant Original,48,FL OZ,4,311,135,176,176,59712,913.11,400.95,512.16,2.97,2.91,46.4,14.97,1,CIRCANA_SYNTHETIC,130.37,0.0152,2026-09-03T10:30:00Z
FCT000086,W0044,09-18-2025,2025,8,Q3,MKT009,Dallas,TX,South,CH002,Drug Store,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG002,Procter & Gamble,BR010-Olay,Olay,PROD303,719,Olay Gel Deodorant Organic,6,CT,6,114,114,0,0,4104,1189.02,1189.02,0,10.43,10.43,48.7,8.55,0,CIRCANA_SYNTHETIC,0,0.2897,2026-09-03T10:30:00Z
FCT000087,W0024,03-12-2026,2026,6,Q2,MKT008,San Diego,CA,West,CH001,Grocery,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG002,Procter & Gamble,BR010-Olay,Olay,PROD203,820,Olay Roll-On Deodorant Classic,4,CT,4,206,177,29,29,3296,2860.24,2462.07,398.17,13.91,13.73,28.8,11.65,1,CIRCANA_SYNTHETIC,16.38,0.8581,2026-09-03T10:30:00Z
FCT000088,W0029,06-18-2026,2026,12,Q4,MKT008,San Diego,CA,West,CH002,Drug Store,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG002,Procter & Gamble,BR006-Gillette,Gillette,PROD403,828,Gillette Antiperspirant Organic,24,FL OZ,6,268,94,174,174,38592,893.56,328.06,565.5,3.49,3.25,86.8,12.79,1,CIRCANA_SYNTHETIC,185.11,0.0226,2026-09-03T10:30:00Z
FCT000089,W0002,03-26-2026,2026,9,Q3,MKT002,Los Angeles,CA,West,CH002,Drug Store,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG002,Procter & Gamble,BR009-Native,Native,PROD402,520,Native Antiperspirant Classic,8,PACK,1,430,289,141,141,3440,1464.18,1014.39,449.79,3.51,3.19,73.8,7.23,1,CIRCANA_SYNTHETIC,48.79,0.3987,2026-09-03T10:30:00Z
FCT000090,W0009,09-25-2025,2025,9,Q3,MKT002,Los Angeles,CA,West,CH004,E-Commerce,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG005,Colgate Palmolive,BR023-Colgate,Colgate,PROD103,256,Colgate Stick Deodorant Light,8,ROLL,5,443,443,0,0,17720,10166.85,10166.85,0,22.95,22.95,24.2,1.95,0,CIRCANA_SYNTHETIC,0,0.5737,2026-09-03T10:30:00Z
FCT000091,W0017,06-11-2026,2026,11,Q4,MKT004,Houston,TX,South,CH003,Mass Merchandiser,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG003,Henkel,BR011-Nivea,Nivea,PROD103,275,Nivea Stick Deodorant Fresh,18,PACK,5,274,114,160,160,24660,1101.9,473.1,628.8,4.15,3.93,64.4,8.75,1,CIRCANA_SYNTHETIC,140.35,0.0437,2026-09-03T10:30:00Z
FCT000092,W0042,06-04-2026,2026,10,Q4,MKT001,New York,NY,Northeast,CH001,Grocery,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG005,Colgate Palmolive,BR023-Colgate,Colgate,PROD401,926,Colgate Antiperspirant Classic,4,ROLL,6,529,366,163,163,12696,7569.81,5325.3,2244.51,14.55,13.77,42.7,3.75,1,CIRCANA_SYNTHETIC,44.54,0.5737,2026-09-03T10:30:00Z
FCT000093,W0030,06-04-2026,2026,6,Q2,MKT001,New York,NY,Northeast,CH002,Drug Store,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG004,Church & Dwight,BR019-Brut,Brut,PROD301,426,Brut Gel Deodorant Organic,24,FL OZ,4,210,210,0,0,20160,1052.1,1052.1,0,5.01,5.01,47.8,8.47,0,CIRCANA_SYNTHETIC,0,0.0522,2026-09-03T10:30:00Z
FCT000094,W0019,03-19-2026,2026,10,Q4,MKT008,San Diego,CA,West,CH002,Drug Store,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG001,Unilever,BR001-Dove,Dove,PROD003,610,Dove Aerosol Deodorant Light,24,PACK,6,217,177,40,40,31248,1981.03,1626.63,354.4,9.19,8.86,57.4,7.77,1,CIRCANA_SYNTHETIC,22.6,0.0615,2026-09-03T10:30:00Z
FCT000095,W0038,04-02-2026,2026,1,Q1,MKT007,San Antonio,TX,South,CH005,Club,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG002,Procter & Gamble,BR007-Old Spice,Old Spice,PROD001,210,Old Spice Aerosol Deodorant Classic,48,PACK,6,194,194,0,0,55872,3389.18,3389.18,0,17.47,17.47,41.4,0.22,0,CIRCANA_SYNTHETIC,0,0.0607,2026-09-03T10:30:00Z
FCT000096,W0037,01-01-2026,2025,4,Q2,MKT007,San Antonio,TX,South,CH003,Mass Merchandiser,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG004,Church & Dwight,BR016-Arm-Hammer,Arm,PROD203,725,Arm Roll-On Deodorant Original,6,ROLL,5,406,333,73,73,12180,4957.57,4115.88,841.69,12.36,11.53,81.9,9.39,1,CIRCANA_SYNTHETIC,21.92,0.3843,2026-09-03T10:30:00Z
FCT000097,W0013,12-11-2025,2025,9,Q3,MKT006,Philadelphia,PA,Northeast,CH003,Mass Merchandiser,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG003,Henkel,BR012-Fa,Fa,PROD004,627,Fa Aerosol Deodorant Organic,4,OZ,2,316,306,10,10,2528,5812.16,5633.46,178.7,18.41,17.87,58.9,2.32,1,CIRCANA_SYNTHETIC,3.27,2.2338,2026-09-03T10:30:00Z
FCT000098,W0022,01-22-2026,2025,9,Q3,MKT003,Chicago,IL,Midwest,CH004,E-Commerce,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG003,Henkel,BR015-Right Guard,Right Guard,PROD403,915,Right Guard Antiperspirant Original,18,ROLL,1,556,412,144,144,10008,5747.88,4313.64,1434.24,10.47,9.96,93.5,8.8,1,CIRCANA_SYNTHETIC,34.95,0.5533,2026-09-03T10:30:00Z
FCT000099,W0011,01-15-2026,2025,11,Q4,MKT010,San Jose,CA,West,CH002,Drug Store,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG005,Colgate Palmolive,BR024-Lady-Speed-Stick,Lady,PROD205,255,Lady Roll-On Deodorant Classic,12,OZ,5,299,125,174,174,17940,6565.87,2976.25,3589.62,23.81,20.63,21.4,4.77,1,CIRCANA_SYNTHETIC,139.2,0.3438,2026-09-03T10:30:00Z
FCT000100,W0014,01-01-2026,2025,6,Q2,MKT010,San Jose,CA,West,CH004,E-Commerce,RET001,National Grocery Co,National,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG002,Procter & Gamble,BR010-Olay,Olay,PROD305,838,Olay Gel Deodorant Light,24,CT,4,415,319,96,96,39840,9318.78,7330.62,1988.16,22.98,20.71,46.6,11.6,1,CIRCANA_SYNTHETIC,30.09,0.2157,2026-09-03T10:30:00Z
FCT000101,W0050,04-30-2026,2026,12,Q4,MKT005,Phoenix,AZ,West,CH005,Club,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG002,Procter & Gamble,BR008-Secret,Secret,PROD102,380,Secret Stick Deodorant Light,48,FL OZ,4,403,403,0,0,77376,4038.06,4038.06,0,10.02,10.02,90.0,11.95,0,CIRCANA_SYNTHETIC,0,0.0522,2026-09-03T10:30:00Z
FCT000102,W0003,04-30-2026,2026,12,Q4,MKT007,San Antonio,TX,South,CH004,E-Commerce,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG002,Procter & Gamble,BR008-Secret,Secret,PROD405,675,Secret Antiperspirant Light,48,FL OZ,6,227,227,0,0,65376,2955.54,2955.54,0,13.02,13.02,35.2,8.12,0,CIRCANA_SYNTHETIC,0,0.0452,2026-09-03T10:30:00Z
FCT000103,W0015,11-27-2025,2025,4,Q2,MKT010,San Jose,CA,West,CH002,Drug Store,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG001,Unilever,BR005-Lume,Lume,PROD005,663,Lume Aerosol Deodorant Organic,30,FL OZ,6,101,101,0,0,18180,1299.87,1299.87,0,12.87,12.87,71.1,2.15,0,CIRCANA_SYNTHETIC,0,0.0715,2026-09-03T10:30:00Z
FCT000104,W0050,07-30-2026,2026,11,Q4,MKT004,Houston,TX,South,CH003,Mass Merchandiser,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG003,Henkel,BR011-Nivea,Nivea,PROD304,956,Nivea Gel Deodorant Classic,4,CT,4,323,323,0,0,5168,7199.67,7199.67,0,22.29,22.29,33.2,13.8,0,CIRCANA_SYNTHETIC,0,1.3931,2026-09-03T10:30:00Z
FCT000105,W0007,04-09-2026,2026,5,Q2,MKT001,New York,NY,Northeast,CH001,Grocery,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG005,Colgate Palmolive,BR025-Palmolive,Palmolive,PROD103,569,Palmolive Stick Deodorant Light,48,CT,5,517,378,139,139,124080,6382.86,4823.28,1559.58,12.76,11.22,28.4,2.52,1,CIRCANA_SYNTHETIC,36.77,0.0467,2026-09-03T10:30:00Z
FCT000106,W0041,03-12-2026,2026,7,Q3,MKT005,Phoenix,AZ,West,CH005,Club,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG002,Procter & Gamble,BR010-Olay,Olay,PROD003,557,Olay Aerosol Deodorant Light,6,CT,2,196,94,102,102,2352,2531.84,1220.12,1311.72,12.98,12.86,20.5,5.82,1,CIRCANA_SYNTHETIC,108.51,1.0717,2026-09-03T10:30:00Z
FCT000107,W0004,11-13-2025,2025,2,Q1,MKT010,San Jose,CA,West,CH001,Grocery,RET003,Pharmacy Plus,Regional,CAT001,Deodorants & Fragrances,SUB003,Roll-On Deodorant,MFG003,Henkel,BR012-Fa,Fa,PROD205,476,Fa Roll-On Deodorant Fresh,30,PACK,6,247,207,40,40,44460,4831.57,4079.97,751.6,19.71,18.79,67.9,14.12,1,CIRCANA_SYNTHETIC,19.32,0.1044,2026-09-03T10:30:00Z
FCT000108,W0027,10-30-2025,2025,9,Q3,MKT008,San Diego,CA,West,CH002,Drug Store,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG005,Colgate Palmolive,BR023-Colgate,Colgate,PROD102,820,Colgate Stick Deodorant Light,12,CT,6,574,437,137,137,41328,11061.95,8460.32,2601.63,19.36,18.99,26.1,6.76,1,CIRCANA_SYNTHETIC,31.35,0.2637,2026-09-03T10:30:00Z
FCT000109,W0035,07-02-2026,2026,3,Q1,MKT001,New York,NY,Northeast,CH005,Club,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB005,Antiperspirant,MFG002,Procter & Gamble,BR010-Olay,Olay,PROD401,928,Olay Antiperspirant Original,48,OZ,6,620,487,133,133,178560,4110.54,3272.64,837.9,6.72,6.3,26.8,7.7,1,CIRCANA_SYNTHETIC,27.31,0.0219,2026-09-03T10:30:00Z
FCT000110,W0030,11-06-2025,2025,5,Q2,MKT007,San Antonio,TX,South,CH004,E-Commerce,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG001,Unilever,BR005-Lume,Lume,PROD105,817,Lume Stick Deodorant Original,18,OZ,6,252,252,0,0,27216,1766.52,1766.52,0,7.01,7.01,25.5,6.41,0,CIRCANA_SYNTHETIC,0,0.0649,2026-09-03T10:30:00Z
FCT000111,W0050,11-20-2025,2025,12,Q4,MKT001,New York,NY,Northeast,CH003,Mass Merchandiser,RET004,Online Direct,National,CAT001,Deodorants & Fragrances,SUB001,Aerosol Deodorant,MFG002,Procter & Gamble,BR007-Old Spice,Old Spice,PROD004,980,Old Spice Aerosol Deodorant Light,48,ROLL,4,338,241,97,97,64896,1299.36,927.85,371.51,3.85,3.83,85.6,2.08,1,CIRCANA_SYNTHETIC,40.25,0.0199,2026-09-03T10:30:00Z
FCT000112,W0049,08-27-2026,2026,5,Q2,MKT007,San Antonio,TX,South,CH005,Club,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG002,Procter & Gamble,BR006-Gillette,Gillette,PROD105,996,Gillette Stick Deodorant Original,30,PACK,4,578,394,184,184,69360,11669.08,8250.36,3418.72,20.94,18.58,46.0,4.21,1,CIRCANA_SYNTHETIC,46.7,0.1548,2026-09-03T10:30:00Z
FCT000113,W0039,08-20-2026,2026,8,Q3,MKT001,New York,NY,Northeast,CH002,Drug Store,RET002,Regional Foods,Regional,CAT001,Deodorants & Fragrances,SUB004,Gel Deodorant,MFG001,Unilever,BR001-Dove,Dove,PROD305,157,Dove Gel Deodorant Organic,4,ROLL,4,175,175,0,0,2800,1293.25,1293.25,0,7.39,7.39,36.3,12.97,0,CIRCANA_SYNTHETIC,0,0.4619,2026-09-03T10:30:00Z
FCT000114,W0020,07-02-2026,2026,11,Q4,MKT006,Philadelphia,PA,Northeast,CH005,Club,RET005,Warehouse Club,National,CAT001,Deodorants & Fragrances,SUB002,Stick Deodorant,MFG003,Henkel,BR012-Fa,Fa,PROD105,279,Fa Stick Deodorant Classic,18,FL OZ,1,261,261,0,0,4698,3862.8,3862.8,0,14.8,14.8,64.4,11.05,0,CIRCANA_SYNTHETIC,0,0.8222,2026-09-03T10:30:00Z
